sample_id,modality,document_type,document_family,sample_index,quality_acceptable,mrz_detected,exact_matches,total_fields,mean_cer,photo_condition,photo_device
photo/images/alb_id/00.jpg,photo,alb_id,NATIONAL_ID,00,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/alb_id/01.jpg,photo,alb_id,NATIONAL_ID,01,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/alb_id/02.jpg,photo,alb_id,NATIONAL_ID,02,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/alb_id/03.jpg,photo,alb_id,NATIONAL_ID,03,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/alb_id/04.jpg,photo,alb_id,NATIONAL_ID,04,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/alb_id/05.jpg,photo,alb_id,NATIONAL_ID,05,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/alb_id/06.jpg,photo,alb_id,NATIONAL_ID,06,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/alb_id/07.jpg,photo,alb_id,NATIONAL_ID,07,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/alb_id/08.jpg,photo,alb_id,NATIONAL_ID,08,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/alb_id/09.jpg,photo,alb_id,NATIONAL_ID,09,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/alb_id/10.jpg,photo,alb_id,NATIONAL_ID,10,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/alb_id/11.jpg,photo,alb_id,NATIONAL_ID,11,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/alb_id/12.jpg,photo,alb_id,NATIONAL_ID,12,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/alb_id/13.jpg,photo,alb_id,NATIONAL_ID,13,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/alb_id/14.jpg,photo,alb_id,NATIONAL_ID,14,False,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/alb_id/15.jpg,photo,alb_id,NATIONAL_ID,15,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/alb_id/16.jpg,photo,alb_id,NATIONAL_ID,16,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/alb_id/17.jpg,photo,alb_id,NATIONAL_ID,17,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/alb_id/18.jpg,photo,alb_id,NATIONAL_ID,18,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/alb_id/19.jpg,photo,alb_id,NATIONAL_ID,19,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/alb_id/20.jpg,photo,alb_id,NATIONAL_ID,20,True,False,0,0,0.0,text_documents_background,iphone_xr
photo/images/alb_id/21.jpg,photo,alb_id,NATIONAL_ID,21,True,False,0,0,0.0,text_documents_background,iphone_xr
photo/images/alb_id/22.jpg,photo,alb_id,NATIONAL_ID,22,True,False,0,0,0.0,text_documents_background,iphone_xr
photo/images/alb_id/23.jpg,photo,alb_id,NATIONAL_ID,23,True,False,0,0,0.0,text_documents_background,iphone_xr
photo/images/alb_id/24.jpg,photo,alb_id,NATIONAL_ID,24,True,False,0,0,0.0,text_documents_background,iphone_xr
photo/images/alb_id/25.jpg,photo,alb_id,NATIONAL_ID,25,True,False,0,0,0.0,text_documents_background,samsung_s10
photo/images/alb_id/26.jpg,photo,alb_id,NATIONAL_ID,26,True,False,0,0,0.0,text_documents_background,samsung_s10
photo/images/alb_id/27.jpg,photo,alb_id,NATIONAL_ID,27,True,False,0,0,0.0,text_documents_background,samsung_s10
photo/images/alb_id/28.jpg,photo,alb_id,NATIONAL_ID,28,True,False,0,0,0.0,text_documents_background,samsung_s10
photo/images/alb_id/29.jpg,photo,alb_id,NATIONAL_ID,29,True,False,0,0,0.0,text_documents_background,samsung_s10
photo/images/alb_id/30.jpg,photo,alb_id,NATIONAL_ID,30,True,False,0,0,0.0,keyboard_background,iphone_xr
photo/images/alb_id/31.jpg,photo,alb_id,NATIONAL_ID,31,True,False,0,0,0.0,keyboard_background,iphone_xr
photo/images/alb_id/32.jpg,photo,alb_id,NATIONAL_ID,32,True,False,0,0,0.0,keyboard_background,iphone_xr
photo/images/alb_id/33.jpg,photo,alb_id,NATIONAL_ID,33,True,False,0,0,0.0,keyboard_background,iphone_xr
photo/images/alb_id/34.jpg,photo,alb_id,NATIONAL_ID,34,True,False,0,0,0.0,keyboard_background,iphone_xr
photo/images/alb_id/35.jpg,photo,alb_id,NATIONAL_ID,35,True,False,0,0,0.0,keyboard_background,samsung_s10
photo/images/alb_id/36.jpg,photo,alb_id,NATIONAL_ID,36,True,False,0,0,0.0,keyboard_background,samsung_s10
photo/images/alb_id/37.jpg,photo,alb_id,NATIONAL_ID,37,True,False,0,0,0.0,keyboard_background,samsung_s10
photo/images/alb_id/38.jpg,photo,alb_id,NATIONAL_ID,38,True,False,0,0,0.0,keyboard_background,samsung_s10
photo/images/alb_id/39.jpg,photo,alb_id,NATIONAL_ID,39,True,False,0,0,0.0,keyboard_background,samsung_s10
photo/images/alb_id/40.jpg,photo,alb_id,NATIONAL_ID,40,True,False,0,0,0.0,natural_lighting_outdoors,iphone_xr
photo/images/alb_id/41.jpg,photo,alb_id,NATIONAL_ID,41,True,False,0,0,0.0,natural_lighting_outdoors,iphone_xr
photo/images/alb_id/42.jpg,photo,alb_id,NATIONAL_ID,42,True,False,0,0,0.0,natural_lighting_outdoors,iphone_xr
photo/images/alb_id/43.jpg,photo,alb_id,NATIONAL_ID,43,True,False,0,0,0.0,natural_lighting_outdoors,iphone_xr
photo/images/alb_id/44.jpg,photo,alb_id,NATIONAL_ID,44,True,False,0,0,0.0,natural_lighting_outdoors,iphone_xr
photo/images/alb_id/45.jpg,photo,alb_id,NATIONAL_ID,45,True,False,0,0,0.0,natural_lighting_outdoors,samsung_s10
photo/images/alb_id/46.jpg,photo,alb_id,NATIONAL_ID,46,True,False,0,0,0.0,natural_lighting_outdoors,samsung_s10
photo/images/alb_id/47.jpg,photo,alb_id,NATIONAL_ID,47,True,False,0,0,0.0,natural_lighting_outdoors,samsung_s10
photo/images/alb_id/48.jpg,photo,alb_id,NATIONAL_ID,48,True,False,0,0,0.0,natural_lighting_outdoors,samsung_s10
photo/images/alb_id/49.jpg,photo,alb_id,NATIONAL_ID,49,True,False,0,0,0.0,natural_lighting_outdoors,samsung_s10
photo/images/alb_id/50.jpg,photo,alb_id,NATIONAL_ID,50,True,False,0,0,0.0,table_background,iphone_xr
photo/images/alb_id/51.jpg,photo,alb_id,NATIONAL_ID,51,True,False,0,0,0.0,table_background,iphone_xr
photo/images/alb_id/52.jpg,photo,alb_id,NATIONAL_ID,52,True,False,0,0,0.0,table_background,iphone_xr
photo/images/alb_id/53.jpg,photo,alb_id,NATIONAL_ID,53,True,False,0,0,0.0,table_background,iphone_xr
photo/images/alb_id/54.jpg,photo,alb_id,NATIONAL_ID,54,True,False,0,0,0.0,table_background,iphone_xr
photo/images/alb_id/55.jpg,photo,alb_id,NATIONAL_ID,55,True,False,0,0,0.0,table_background,samsung_s10
photo/images/alb_id/56.jpg,photo,alb_id,NATIONAL_ID,56,True,False,0,0,0.0,table_background,samsung_s10
photo/images/alb_id/57.jpg,photo,alb_id,NATIONAL_ID,57,True,False,0,0,0.0,table_background,samsung_s10
photo/images/alb_id/58.jpg,photo,alb_id,NATIONAL_ID,58,True,False,0,0,0.0,table_background,samsung_s10
photo/images/alb_id/59.jpg,photo,alb_id,NATIONAL_ID,59,True,False,0,0,0.0,table_background,samsung_s10
photo/images/alb_id/60.jpg,photo,alb_id,NATIONAL_ID,60,True,False,0,0,0.0,highlight_glare_present,iphone_xr
photo/images/alb_id/61.jpg,photo,alb_id,NATIONAL_ID,61,True,False,0,0,0.0,highlight_glare_present,iphone_xr
photo/images/alb_id/62.jpg,photo,alb_id,NATIONAL_ID,62,True,False,0,0,0.0,highlight_glare_present,iphone_xr
photo/images/alb_id/63.jpg,photo,alb_id,NATIONAL_ID,63,False,False,0,0,0.0,highlight_glare_present,iphone_xr
photo/images/alb_id/64.jpg,photo,alb_id,NATIONAL_ID,64,True,False,0,0,0.0,highlight_glare_present,iphone_xr
photo/images/alb_id/65.jpg,photo,alb_id,NATIONAL_ID,65,True,False,0,0,0.0,highlight_glare_present,samsung_s10
photo/images/alb_id/66.jpg,photo,alb_id,NATIONAL_ID,66,True,False,0,0,0.0,highlight_glare_present,samsung_s10
photo/images/alb_id/67.jpg,photo,alb_id,NATIONAL_ID,67,True,False,0,0,0.0,highlight_glare_present,samsung_s10
photo/images/alb_id/68.jpg,photo,alb_id,NATIONAL_ID,68,True,False,0,0,0.0,highlight_glare_present,samsung_s10
photo/images/alb_id/69.jpg,photo,alb_id,NATIONAL_ID,69,True,False,0,0,0.0,highlight_glare_present,samsung_s10
photo/images/alb_id/70.jpg,photo,alb_id,NATIONAL_ID,70,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/alb_id/71.jpg,photo,alb_id,NATIONAL_ID,71,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/alb_id/72.jpg,photo,alb_id,NATIONAL_ID,72,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/alb_id/73.jpg,photo,alb_id,NATIONAL_ID,73,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/alb_id/74.jpg,photo,alb_id,NATIONAL_ID,74,True,False,0,0,0.0,low_lighting,iphone_xr
photo/images/alb_id/75.jpg,photo,alb_id,NATIONAL_ID,75,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/alb_id/76.jpg,photo,alb_id,NATIONAL_ID,76,True,False,0,0,0.0,low_lighting,iphone_xr
photo/images/alb_id/77.jpg,photo,alb_id,NATIONAL_ID,77,True,False,0,0,0.0,low_lighting,iphone_xr
photo/images/alb_id/78.jpg,photo,alb_id,NATIONAL_ID,78,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/alb_id/79.jpg,photo,alb_id,NATIONAL_ID,79,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/alb_id/80.jpg,photo,alb_id,NATIONAL_ID,80,False,False,0,0,0.0,low_lighting,samsung_s10
photo/images/alb_id/81.jpg,photo,alb_id,NATIONAL_ID,81,False,False,0,0,0.0,low_lighting,samsung_s10
photo/images/alb_id/82.jpg,photo,alb_id,NATIONAL_ID,82,True,False,0,0,0.0,low_lighting,samsung_s10
photo/images/alb_id/83.jpg,photo,alb_id,NATIONAL_ID,83,True,False,0,0,0.0,low_lighting,samsung_s10
photo/images/alb_id/84.jpg,photo,alb_id,NATIONAL_ID,84,True,False,0,0,0.0,low_lighting,samsung_s10
photo/images/alb_id/85.jpg,photo,alb_id,NATIONAL_ID,85,True,False,0,0,0.0,low_lighting,samsung_s10
photo/images/alb_id/86.jpg,photo,alb_id,NATIONAL_ID,86,False,False,0,0,0.0,low_lighting,samsung_s10
photo/images/alb_id/87.jpg,photo,alb_id,NATIONAL_ID,87,True,False,0,0,0.0,low_lighting,samsung_s10
photo/images/alb_id/88.jpg,photo,alb_id,NATIONAL_ID,88,True,False,0,0,0.0,low_lighting,samsung_s10
photo/images/alb_id/89.jpg,photo,alb_id,NATIONAL_ID,89,True,False,0,0,0.0,low_lighting,samsung_s10
photo/images/alb_id/90.jpg,photo,alb_id,NATIONAL_ID,90,True,False,0,0,0.0,cloth_background,iphone_xr
photo/images/alb_id/91.jpg,photo,alb_id,NATIONAL_ID,91,True,False,0,0,0.0,cloth_background,iphone_xr
photo/images/alb_id/92.jpg,photo,alb_id,NATIONAL_ID,92,True,False,0,0,0.0,cloth_background,iphone_xr
photo/images/alb_id/93.jpg,photo,alb_id,NATIONAL_ID,93,True,False,0,0,0.0,cloth_background,iphone_xr
photo/images/alb_id/94.jpg,photo,alb_id,NATIONAL_ID,94,True,False,0,0,0.0,cloth_background,iphone_xr
photo/images/alb_id/95.jpg,photo,alb_id,NATIONAL_ID,95,True,False,0,0,0.0,cloth_background,samsung_s10
photo/images/alb_id/96.jpg,photo,alb_id,NATIONAL_ID,96,True,False,0,0,0.0,cloth_background,samsung_s10
photo/images/alb_id/97.jpg,photo,alb_id,NATIONAL_ID,97,True,False,0,0,0.0,cloth_background,samsung_s10
photo/images/alb_id/98.jpg,photo,alb_id,NATIONAL_ID,98,True,False,0,0,0.0,cloth_background,samsung_s10
photo/images/alb_id/99.jpg,photo,alb_id,NATIONAL_ID,99,True,False,0,0,0.0,cloth_background,samsung_s10
photo/images/aze_passport/00.jpg,photo,aze_passport,TRAVEL_DOCUMENT,00,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/aze_passport/01.jpg,photo,aze_passport,TRAVEL_DOCUMENT,01,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/aze_passport/02.jpg,photo,aze_passport,TRAVEL_DOCUMENT,02,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/aze_passport/03.jpg,photo,aze_passport,TRAVEL_DOCUMENT,03,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/aze_passport/04.jpg,photo,aze_passport,TRAVEL_DOCUMENT,04,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/aze_passport/05.jpg,photo,aze_passport,TRAVEL_DOCUMENT,05,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/aze_passport/06.jpg,photo,aze_passport,TRAVEL_DOCUMENT,06,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/aze_passport/07.jpg,photo,aze_passport,TRAVEL_DOCUMENT,07,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/aze_passport/08.jpg,photo,aze_passport,TRAVEL_DOCUMENT,08,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/aze_passport/09.jpg,photo,aze_passport,TRAVEL_DOCUMENT,09,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/aze_passport/10.jpg,photo,aze_passport,TRAVEL_DOCUMENT,10,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/aze_passport/11.jpg,photo,aze_passport,TRAVEL_DOCUMENT,11,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/aze_passport/12.jpg,photo,aze_passport,TRAVEL_DOCUMENT,12,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/aze_passport/13.jpg,photo,aze_passport,TRAVEL_DOCUMENT,13,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/aze_passport/14.jpg,photo,aze_passport,TRAVEL_DOCUMENT,14,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/aze_passport/15.jpg,photo,aze_passport,TRAVEL_DOCUMENT,15,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/aze_passport/16.jpg,photo,aze_passport,TRAVEL_DOCUMENT,16,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/aze_passport/17.jpg,photo,aze_passport,TRAVEL_DOCUMENT,17,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/aze_passport/18.jpg,photo,aze_passport,TRAVEL_DOCUMENT,18,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/aze_passport/19.jpg,photo,aze_passport,TRAVEL_DOCUMENT,19,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/aze_passport/20.jpg,photo,aze_passport,TRAVEL_DOCUMENT,20,True,False,0,0,0.0,text_documents_background,iphone_xr
photo/images/aze_passport/21.jpg,photo,aze_passport,TRAVEL_DOCUMENT,21,True,False,0,0,0.0,text_documents_background,iphone_xr
photo/images/aze_passport/22.jpg,photo,aze_passport,TRAVEL_DOCUMENT,22,True,False,0,0,0.0,text_documents_background,iphone_xr
photo/images/aze_passport/23.jpg,photo,aze_passport,TRAVEL_DOCUMENT,23,True,False,0,0,0.0,text_documents_background,iphone_xr
photo/images/aze_passport/24.jpg,photo,aze_passport,TRAVEL_DOCUMENT,24,True,False,0,0,0.0,text_documents_background,iphone_xr
photo/images/aze_passport/25.jpg,photo,aze_passport,TRAVEL_DOCUMENT,25,True,False,0,0,0.0,text_documents_background,samsung_s10
photo/images/aze_passport/26.jpg,photo,aze_passport,TRAVEL_DOCUMENT,26,True,False,0,0,0.0,text_documents_background,samsung_s10
photo/images/aze_passport/27.jpg,photo,aze_passport,TRAVEL_DOCUMENT,27,True,False,0,0,0.0,text_documents_background,samsung_s10
photo/images/aze_passport/28.jpg,photo,aze_passport,TRAVEL_DOCUMENT,28,True,False,0,0,0.0,text_documents_background,samsung_s10
photo/images/aze_passport/29.jpg,photo,aze_passport,TRAVEL_DOCUMENT,29,True,False,0,0,0.0,text_documents_background,samsung_s10
photo/images/aze_passport/30.jpg,photo,aze_passport,TRAVEL_DOCUMENT,30,True,False,0,0,0.0,keyboard_background,iphone_xr
photo/images/aze_passport/31.jpg,photo,aze_passport,TRAVEL_DOCUMENT,31,True,False,0,0,0.0,keyboard_background,iphone_xr
photo/images/aze_passport/32.jpg,photo,aze_passport,TRAVEL_DOCUMENT,32,True,False,0,0,0.0,keyboard_background,iphone_xr
photo/images/aze_passport/33.jpg,photo,aze_passport,TRAVEL_DOCUMENT,33,True,False,0,0,0.0,keyboard_background,iphone_xr
photo/images/aze_passport/34.jpg,photo,aze_passport,TRAVEL_DOCUMENT,34,True,False,0,0,0.0,keyboard_background,iphone_xr
photo/images/aze_passport/35.jpg,photo,aze_passport,TRAVEL_DOCUMENT,35,True,False,0,0,0.0,keyboard_background,samsung_s10
photo/images/aze_passport/36.jpg,photo,aze_passport,TRAVEL_DOCUMENT,36,True,False,0,0,0.0,keyboard_background,samsung_s10
photo/images/aze_passport/37.jpg,photo,aze_passport,TRAVEL_DOCUMENT,37,True,False,0,0,0.0,keyboard_background,samsung_s10
photo/images/aze_passport/38.jpg,photo,aze_passport,TRAVEL_DOCUMENT,38,True,False,0,0,0.0,keyboard_background,samsung_s10
photo/images/aze_passport/39.jpg,photo,aze_passport,TRAVEL_DOCUMENT,39,True,False,0,0,0.0,keyboard_background,samsung_s10
photo/images/aze_passport/40.jpg,photo,aze_passport,TRAVEL_DOCUMENT,40,True,False,0,0,0.0,natural_lighting_outdoors,iphone_xr
photo/images/aze_passport/41.jpg,photo,aze_passport,TRAVEL_DOCUMENT,41,True,False,0,0,0.0,natural_lighting_outdoors,iphone_xr
photo/images/aze_passport/42.jpg,photo,aze_passport,TRAVEL_DOCUMENT,42,True,False,0,0,0.0,natural_lighting_outdoors,iphone_xr
photo/images/aze_passport/43.jpg,photo,aze_passport,TRAVEL_DOCUMENT,43,True,False,0,0,0.0,natural_lighting_outdoors,iphone_xr
photo/images/aze_passport/44.jpg,photo,aze_passport,TRAVEL_DOCUMENT,44,True,False,0,0,0.0,natural_lighting_outdoors,iphone_xr
photo/images/aze_passport/45.jpg,photo,aze_passport,TRAVEL_DOCUMENT,45,True,False,0,0,0.0,natural_lighting_outdoors,samsung_s10
photo/images/aze_passport/46.jpg,photo,aze_passport,TRAVEL_DOCUMENT,46,True,False,0,0,0.0,natural_lighting_outdoors,samsung_s10
photo/images/aze_passport/47.jpg,photo,aze_passport,TRAVEL_DOCUMENT,47,True,False,0,0,0.0,natural_lighting_outdoors,samsung_s10
photo/images/aze_passport/48.jpg,photo,aze_passport,TRAVEL_DOCUMENT,48,True,False,0,0,0.0,natural_lighting_outdoors,samsung_s10
photo/images/aze_passport/49.jpg,photo,aze_passport,TRAVEL_DOCUMENT,49,True,False,0,0,0.0,natural_lighting_outdoors,samsung_s10
photo/images/aze_passport/50.jpg,photo,aze_passport,TRAVEL_DOCUMENT,50,True,False,0,0,0.0,table_background,iphone_xr
photo/images/aze_passport/51.jpg,photo,aze_passport,TRAVEL_DOCUMENT,51,True,False,0,0,0.0,table_background,iphone_xr
photo/images/aze_passport/52.jpg,photo,aze_passport,TRAVEL_DOCUMENT,52,True,False,0,0,0.0,table_background,iphone_xr
photo/images/aze_passport/53.jpg,photo,aze_passport,TRAVEL_DOCUMENT,53,True,False,0,0,0.0,table_background,iphone_xr
photo/images/aze_passport/54.jpg,photo,aze_passport,TRAVEL_DOCUMENT,54,True,False,0,0,0.0,table_background,iphone_xr
photo/images/aze_passport/55.jpg,photo,aze_passport,TRAVEL_DOCUMENT,55,True,False,0,0,0.0,table_background,samsung_s10
photo/images/aze_passport/56.jpg,photo,aze_passport,TRAVEL_DOCUMENT,56,True,False,0,0,0.0,table_background,samsung_s10
photo/images/aze_passport/57.jpg,photo,aze_passport,TRAVEL_DOCUMENT,57,True,False,0,0,0.0,table_background,samsung_s10
photo/images/aze_passport/58.jpg,photo,aze_passport,TRAVEL_DOCUMENT,58,True,False,0,0,0.0,table_background,samsung_s10
photo/images/aze_passport/59.jpg,photo,aze_passport,TRAVEL_DOCUMENT,59,True,False,0,0,0.0,table_background,samsung_s10
photo/images/aze_passport/60.jpg,photo,aze_passport,TRAVEL_DOCUMENT,60,True,False,0,0,0.0,highlight_glare_present,iphone_xr
photo/images/aze_passport/61.jpg,photo,aze_passport,TRAVEL_DOCUMENT,61,True,False,0,0,0.0,highlight_glare_present,iphone_xr
photo/images/aze_passport/62.jpg,photo,aze_passport,TRAVEL_DOCUMENT,62,True,False,0,0,0.0,highlight_glare_present,iphone_xr
photo/images/aze_passport/63.jpg,photo,aze_passport,TRAVEL_DOCUMENT,63,True,False,0,0,0.0,highlight_glare_present,iphone_xr
photo/images/aze_passport/64.jpg,photo,aze_passport,TRAVEL_DOCUMENT,64,True,False,0,0,0.0,highlight_glare_present,iphone_xr
photo/images/aze_passport/65.jpg,photo,aze_passport,TRAVEL_DOCUMENT,65,True,False,0,0,0.0,highlight_glare_present,samsung_s10
photo/images/aze_passport/66.jpg,photo,aze_passport,TRAVEL_DOCUMENT,66,True,False,0,0,0.0,highlight_glare_present,samsung_s10
photo/images/aze_passport/67.jpg,photo,aze_passport,TRAVEL_DOCUMENT,67,True,False,0,0,0.0,highlight_glare_present,samsung_s10
photo/images/aze_passport/68.jpg,photo,aze_passport,TRAVEL_DOCUMENT,68,True,False,0,0,0.0,highlight_glare_present,samsung_s10
photo/images/aze_passport/69.jpg,photo,aze_passport,TRAVEL_DOCUMENT,69,True,False,0,0,0.0,highlight_glare_present,samsung_s10
photo/images/aze_passport/70.jpg,photo,aze_passport,TRAVEL_DOCUMENT,70,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/aze_passport/71.jpg,photo,aze_passport,TRAVEL_DOCUMENT,71,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/aze_passport/72.jpg,photo,aze_passport,TRAVEL_DOCUMENT,72,True,False,0,0,0.0,low_lighting,iphone_xr
photo/images/aze_passport/73.jpg,photo,aze_passport,TRAVEL_DOCUMENT,73,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/aze_passport/74.jpg,photo,aze_passport,TRAVEL_DOCUMENT,74,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/aze_passport/75.jpg,photo,aze_passport,TRAVEL_DOCUMENT,75,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/aze_passport/76.jpg,photo,aze_passport,TRAVEL_DOCUMENT,76,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/aze_passport/77.jpg,photo,aze_passport,TRAVEL_DOCUMENT,77,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/aze_passport/78.jpg,photo,aze_passport,TRAVEL_DOCUMENT,78,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/aze_passport/79.jpg,photo,aze_passport,TRAVEL_DOCUMENT,79,False,False,0,0,0.0,low_lighting,iphone_xr
photo/images/aze_passport/80.jpg,photo,aze_passport,TRAVEL_DOCUMENT,80,False,False,0,0,0.0,low_lighting,samsung_s10
photo/images/aze_passport/81.jpg,photo,aze_passport,TRAVEL_DOCUMENT,81,True,False,0,0,0.0,low_lighting,samsung_s10
photo/images/aze_passport/82.jpg,photo,aze_passport,TRAVEL_DOCUMENT,82,True,False,0,0,0.0,low_lighting,samsung_s10
photo/images/aze_passport/83.jpg,photo,aze_passport,TRAVEL_DOCUMENT,83,False,False,0,0,0.0,low_lighting,samsung_s10
photo/images/aze_passport/84.jpg,photo,aze_passport,TRAVEL_DOCUMENT,84,False,False,0,0,0.0,low_lighting,samsung_s10
photo/images/aze_passport/85.jpg,photo,aze_passport,TRAVEL_DOCUMENT,85,False,False,0,0,0.0,low_lighting,samsung_s10
photo/images/aze_passport/86.jpg,photo,aze_passport,TRAVEL_DOCUMENT,86,True,False,0,0,0.0,low_lighting,samsung_s10
photo/images/aze_passport/87.jpg,photo,aze_passport,TRAVEL_DOCUMENT,87,False,False,0,0,0.0,low_lighting,samsung_s10
photo/images/aze_passport/88.jpg,photo,aze_passport,TRAVEL_DOCUMENT,88,False,False,0,0,0.0,low_lighting,samsung_s10
photo/images/aze_passport/89.jpg,photo,aze_passport,TRAVEL_DOCUMENT,89,False,False,0,0,0.0,low_lighting,samsung_s10
photo/images/aze_passport/90.jpg,photo,aze_passport,TRAVEL_DOCUMENT,90,True,False,0,0,0.0,cloth_background,iphone_xr
photo/images/aze_passport/91.jpg,photo,aze_passport,TRAVEL_DOCUMENT,91,True,False,0,0,0.0,cloth_background,iphone_xr
photo/images/aze_passport/92.jpg,photo,aze_passport,TRAVEL_DOCUMENT,92,True,False,0,0,0.0,cloth_background,iphone_xr
photo/images/aze_passport/93.jpg,photo,aze_passport,TRAVEL_DOCUMENT,93,True,False,0,0,0.0,cloth_background,iphone_xr
photo/images/aze_passport/94.jpg,photo,aze_passport,TRAVEL_DOCUMENT,94,True,False,0,0,0.0,cloth_background,iphone_xr
photo/images/aze_passport/95.jpg,photo,aze_passport,TRAVEL_DOCUMENT,95,True,False,0,0,0.0,cloth_background,samsung_s10
photo/images/aze_passport/96.jpg,photo,aze_passport,TRAVEL_DOCUMENT,96,True,False,0,0,0.0,cloth_background,samsung_s10
photo/images/aze_passport/97.jpg,photo,aze_passport,TRAVEL_DOCUMENT,97,True,False,0,0,0.0,cloth_background,samsung_s10
photo/images/aze_passport/98.jpg,photo,aze_passport,TRAVEL_DOCUMENT,98,True,False,0,0,0.0,cloth_background,samsung_s10
photo/images/aze_passport/99.jpg,photo,aze_passport,TRAVEL_DOCUMENT,99,True,False,0,0,0.0,cloth_background,samsung_s10
photo/images/esp_id/00.jpg,photo,esp_id,NATIONAL_ID,00,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/esp_id/01.jpg,photo,esp_id,NATIONAL_ID,01,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/esp_id/02.jpg,photo,esp_id,NATIONAL_ID,02,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/esp_id/03.jpg,photo,esp_id,NATIONAL_ID,03,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/esp_id/04.jpg,photo,esp_id,NATIONAL_ID,04,False,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/esp_id/05.jpg,photo,esp_id,NATIONAL_ID,05,False,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/esp_id/06.jpg,photo,esp_id,NATIONAL_ID,06,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/esp_id/07.jpg,photo,esp_id,NATIONAL_ID,07,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/esp_id/08.jpg,photo,esp_id,NATIONAL_ID,08,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/esp_id/09.jpg,photo,esp_id,NATIONAL_ID,09,True,False,0,0,0.0,projective_distortions,iphone_xr
photo/images/esp_id/10.jpg,photo,esp_id,NATIONAL_ID,10,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/esp_id/11.jpg,photo,esp_id,NATIONAL_ID,11,True,False,0,0,0.0,projective_distortions,samsung_s10
photo/images/esp_id/12.jpg,photo,esp_id,NATIONAL_ID,12,True,False,0,0,0.0,projective_distortions,samsung_s10
